customer_id,name,age,gender,state,signup_date,email,phone_number,subscribe,age_bracket,signup_cohort,phone_valid
CUST0429,Hendri,43,Male,DI Yogyakarta,2024-08-15,margana84@example.net,8303439050,Yes,36-45,2024-08,Not Checked
CUST0430,Queen,19,Female,Papua,2024-06-20,nmustofa@example.net,855282492043,No,18-25,2024-06,Not Checked
CUST0431,Natalia,26,Female,Sulawesi Tenggara,2025-02-05,natalia653@example.com,82545729955,Yes,26-35,2025-02,Not Checked
CUST0432,Zelda,49,Female,Sulawesi Barat,2025-07-21,zelda771@example.com,845558985,Yes,46-60,2025-07,Not Checked
CUST0433,Jabal,52,Male,Gorontalo,2023-12-03,haryantodipa@example.org,806512185,Yes,46-60,2023-12,Not Checked
CUST0434,Patricia,30,Female,Bali,2023-09-26,gadangputra@example.com,8947300872,Yes,26-35,2023-09,Not Checked
CUST0738,Tugiman,25,Male,Banten,2025-02-08,tugiman_3@example.com,8928576444,Yes,18-25,2025-02,Not Checked
CUST0435,Wakiman,48,Male,unknown,2025-08-27,wakiman_43@example.com,83570133405,Yes,46-60,2025-08,Not Checked
CUST0436,Nabila,64,Female,Kalimantan Barat,2023-10-28,nabila_21@example.com,85261226114,Yes,60+,2023-10,Not Checked
CUST0437,Almira,32,Female,Kepulauan Riau,2025-06-22,narpatidaru@example.net,8146612707,Yes,26-35,2025-06,Not Checked
CUST0438,Rendy,62,Male,Sulawesi Barat,2023-11-08,873rendy@example.com,805689874,Yes,60+,2023-11,Not Checked
CUST0439,Lidya,61,Female,Gorontalo,2023-11-29,dhidayanto@example.org,8150867620,Yes,60+,2023-11,Not Checked
CUST0440,Bakiman,19,Male,Bali,2024-05-24,maman39@example.org,882410899977,Yes,18-25,2024-05,Not Checked
CUST0441,Ghani,41,Male,Papua,2025-05-21,212ghani@example.com,8015760516,No,36-45,2025-05,Not Checked
CUST0442,Paramita,65,Female,Banten,2025-03-05,paramita_72@example.com,850547114,Yes,60+,2025-03,Not Checked
CUST0443,Suci,37,Female,Nusa Tenggara Barat,2023-12-27,onugroho@example.net,86363525835,No,36-45,2023-12,Not Checked
CUST0444,Gangsa,44,Male,Sumatera Selatan,2023-12-18,darmanto25@example.com,80939361062,No,36-45,2023-12,Not Checked
CUST0445,Mulyono,23,Male,DI Yogyakarta,2023-12-30,artantowibisono@example.org,86688214131,Yes,18-25,2023-12,Not Checked
CUST0446,Gabriella,36,Female,Kalimantan Barat,2024-03-21,gabriella_57@example.com,8742520472,Yes,36-45,2024-03,Not Checked
CUST0447,Nilam,58,Female,Banten,2024-11-29,habibiteguh@example.com,8275136523,Yes,46-60,2024-11,Not Checked
CUST0448,Zelaya,49,Female,Sulawesi Tengah,2023-12-18,zelaya_55@example.com,84761872069,Yes,46-60,2023-12,Not Checked
CUST0449,Edward,25,Male,Gorontalo,2024-12-01,rachelprasasta@example.com,872759627397,Yes,18-25,2024-12,Not Checked
CUST0450,Taufik,29,Male,unknown,2025-05-18,hanayuniar@example.org,808810614,Yes,26-35,2025-05,Not Checked
CUST0451,Johan,28,Male,Sulawesi Tenggara,2025-08-16,lantar69@example.net,818754179603,No,26-35,2025-08,Not Checked
CUST0452,Kadir,43,Male,unknown,2024-12-31,kadir_23@example.com,877702556434,No,36-45,2024-12,Not Checked
CUST0453,Restu,54,Female,Papua,2024-12-25,xpradana@example.com,863919779926,Yes,46-60,2024-12,Not Checked
CUST0454,Praba,25,Male,Kepulauan Bangka Belitung,2025-03-18,usyi85@example.com,876176290,Yes,18-25,2025-03,Not Checked
CUST0455,Siti,63,Female,Gorontalo,2025-05-07,siti_68@example.com,89015008917,No,60+,2025-05,Not Checked
CUST0456,Yuni,28,Female,Sulawesi Tenggara,2024-09-05,pardipurnawati@example.org,819385771,Yes,26-35,2024-09,Not Checked
CUST0457,Nurul,21,Female,Kalimantan Utara,2025-02-25,nurul999@example.com,83808406626,Yes,18-25,2025-02,Not Checked
CUST0458,Eka,52,Female,Sulawesi Tenggara,2024-01-15,eka784@example.com,853610018,Yes,46-60,2024-01,Not Checked
CUST0459,Farah,41,Female,Banten,2025-05-04,hassanahestiono@example.org,83777898479,No,36-45,2025-05,Not Checked
CUST0460,Caket,37,Male,Papua,2025-04-10,caket_49@example.com,8042559901,No,36-45,2025-04,Not Checked
CUST0461,Wawan,46,Male,Banten,2024-09-21,mardhiyahwirda@example.com,8885034480,Yes,46-60,2024-09,Not Checked
CUST0462,Anita,47,Female,unknown,2025-06-23,anita_19@example.com,818292192,No,46-60,2025-06,Not Checked
CUST0463,Jelita,43,Female,Maluku,2025-03-10,dwihardiansyah@example.org,8260519603,Yes,36-45,2025-03,Not Checked
CUST0464,Jaga,32,Male,Sulawesi Tenggara,2023-11-15,jaga_20@example.com,894333945,Yes,26-35,2023-11,Not Checked
CUST0465,Ana,40,Female,Jawa Tengah,2024-11-09,hastamaryati@example.org,81935191800,No,36-45,2024-11,Not Checked
CUST0466,Puji,40,Female,Kepulauan Riau,2024-01-05,pratiwidodo@example.net,87531723688,Yes,36-45,2024-01,Not Checked
CUST0467,Calista,62,Female,Banten,2024-04-23,calista_63@example.com,859340774,Yes,60+,2024-04,Not Checked
CUST0468,Dipa,60,Male,Bali,2024-05-01,gabriella55@example.com,8016619551,Yes,46-60,2024-05,Not Checked
CUST0469,Galih,41,Male,Sulawesi Barat,2024-07-24,hsantoso@example.com,8170289161,Yes,36-45,2024-07,Not Checked
CUST0470,Gamani,62,Male,Jambi,2024-12-14,kairav71@example.org,899529360455,No,60+,2024-12,Not Checked
CUST0471,Indra,26,Male,Aceh,2024-01-20,indra470@example.com,8995785381,Yes,26-35,2024-01,Not Checked
CUST0472,Widya,63,Female,Papua,2024-12-12,ajanuar@example.net,8013014584,Yes,60+,2024-12,Not Checked
CUST0473,Tasnim,43,Male,Banten,2024-06-23,tasnim_1@example.com,8906479961,Yes,36-45,2024-06,Not Checked
CUST0474,Ida,51,Female,Jawa Timur,2025-08-19,jnatsir@example.org,89394921829,Yes,46-60,2025-08,Not Checked
CUST0475,Jane,52,Female,Nusa Tenggara Barat,2024-10-05,jane_87@example.com,821680221,Yes,46-60,2024-10,Not Checked
CUST0476,Gandi,40,Male,Bali,2025-06-15,salwa32@example.com,8831632714,Yes,36-45,2025-06,Not Checked
CUST0477,Ana,24,Female,Kalimantan Tengah,2025-08-27,yzulaika@example.org,886572469,Yes,18-25,2025-08,Not Checked
CUST0478,Harjo,20,Male,Sulawesi Tenggara,2025-09-11,harjo994@example.com,848331249,Yes,18-25,2025-09,Not Checked
CUST0479,Vera,50,Female,Kalimantan Tengah,2024-11-20,vera594@example.com,862016410634,Yes,46-60,2024-11,Not Checked
CUST0480,Kasiyah,63,Female,Kalimantan Tengah,2024-11-24,xhardiansyah@example.net,8499160675,No,60+,2024-11,Not Checked
CUST0481,Among,58,Male,Banten,2023-10-18,udaharyanti@example.com,8708656749,Yes,46-60,2023-10,Not Checked
CUST0482,Nadine,18,Female,Jawa Timur,2024-06-10,mustofa70@example.com,8534366486,No,<18,2024-06,Not Checked
CUST0483,Eluh,63,Male,Maluku Utara,2025-06-01,471eluh@example.com,898106586830,Yes,60+,2025-06,Not Checked
CUST0484,Lalita,46,Female,Sulawesi Tenggara,2025-03-20,damanikajiman@example.com,848294560564,No,46-60,2025-03,Not Checked
CUST0485,Nyoman,60,Male,Papua,2025-04-01,nyoman624@example.com,8121445073,No,46-60,2025-04,Not Checked
CUST0486,Lukita,44,Male,Riau,2025-05-22,raihansitorus@example.net,8928343770,Yes,36-45,2025-05,Not Checked
CUST0487,Dadi,23,Male,Maluku Utara,2024-06-04,220dadi@example.com,829658156,No,18-25,2024-06,Not Checked
CUST0488,Ella,35,Female,Banten,2023-11-12,915ella@example.com,8552300799,Yes,26-35,2023-11,Not Checked
CUST0489,Janet,19,Female,Nusa Tenggara Timur,2025-05-03,janet_97@example.com,8896988511,Yes,18-25,2025-05,Not Checked
CUST0490,Shakila,63,Female,Sumatera Utara,2024-09-16,shutapea@example.net,8809258230,Yes,60+,2024-09,Not Checked
CUST0491,Okto,43,Male,Sulawesi Selatan,2024-05-21,miswahyudi@example.org,822430125835,Yes,36-45,2024-05,Not Checked
CUST0492,Karman,54,Male,Papua,2023-12-09,rhalim@example.org,820039965575,No,46-60,2023-12,Not Checked
CUST0493,Cemplunk,28,Male,Papua,2024-03-30,labuhmelani@example.net,890846104,Yes,26-35,2024-03,Not Checked
CUST0494,Cawuk,25,Male,DI Yogyakarta,2024-06-14,107cawuk@example.com,893158019,Yes,18-25,2024-06,Not Checked
CUST0495,Restu,62,Female,Nusa Tenggara Barat,2023-12-03,putama@example.net,86073006237,No,60+,2023-12,Not Checked
CUST0496,Gambira,51,Male,Kalimantan Timur,2024-04-13,malikusamah@example.org,85183880978,Yes,46-60,2024-04,Not Checked
CUST0497,Olga,20,Male,Nusa Tenggara Barat,2025-09-03,nrimapalastri@example.com,8139665356,Yes,18-25,2025-09,Not Checked
CUST0498,Prayogo,41,Male,Nusa Tenggara Barat,2025-09-04,cakrabirawautama@example.net,87553646101,Yes,36-45,2025-09,Not Checked
CUST0499,Febi,64,Female,Sumatera Utara,2025-09-10,312febi@example.com,824585846,Yes,60+,2025-09,Not Checked
CUST0500,Nurul,63,Female,Sulawesi Tenggara,2024-06-26,khidayanto@example.org,840216274223,No,60+,2024-06,Not Checked
CUST0501,Rizki,33,Male,Kalimantan Tengah,2024-11-23,cinthiaadriansyah@example.org,816417363,Yes,26-35,2024-11,Not Checked
CUST0502,Yance,33,Female,Sulawesi Barat,2023-11-10,gentamanullang@example.com,83387179800,Yes,26-35,2023-11,Not Checked
CUST0503,Sari,44,Female,Jawa Tengah,2023-10-21,yusada@example.net,84520931012,Yes,36-45,2023-10,Not Checked
CUST0504,Harja,55,Male,Nusa Tenggara Barat,2024-04-19,380harja@example.com,8173763431,Yes,46-60,2024-04,Not Checked
CUST0505,Farhunnisa,43,Female,unknown,2024-11-30,melaniputu@example.org,83122555896,Yes,36-45,2024-11,Not Checked
CUST0506,Maida,23,Female,Sulawesi Selatan,2023-11-05,maida_35@example.com,821489320060,Yes,18-25,2023-11,Not Checked
CUST0507,Tiara,50,Female,Kalimantan Barat,2024-03-14,umiardianto@example.com,802694522559,Yes,46-60,2024-03,Not Checked
CUST0508,Cindy,31,Female,Aceh,2024-08-26,cindy_92@example.com,8157123413,Yes,26-35,2024-08,Not Checked
CUST0509,Zahra,59,Female,Sulawesi Tenggara,2024-12-13,hutasoitgasti@example.com,8281249016,Yes,46-60,2024-12,Not Checked
CUST0510,Kasusra,22,Male,Maluku,2024-09-26,kasusra_32@example.com,8875416832,No,18-25,2024-09,Not Checked
CUST0511,Daryani,30,Male,Jawa Timur,2024-05-14,nbudiman@example.com,882293065457,No,26-35,2024-05,Not Checked
CUST0512,Suci,31,Female,Maluku Utara,2025-05-07,646suci@example.com,8180447176,Yes,26-35,2025-05,Not Checked
CUST0513,Edward,45,Male,Riau,2024-12-19,edward_74@example.com,895085151,Yes,36-45,2024-12,Not Checked
CUST0515,Zaenab,30,Female,DKI Jakarta,2025-06-25,veraagustina@example.com,810515180833,No,26-35,2025-06,Not Checked
CUST0516,Tantri,24,Female,Sumatera Selatan,2024-03-14,narpatinarji@example.com,80440073102,Yes,18-25,2024-03,Not Checked
CUST0517,Atma,58,Male,Maluku Utara,2024-11-16,atma_32@example.com,84202092217,Yes,46-60,2024-11,Not Checked
CUST0518,Puspa,44,Female,Lampung,2023-11-15,puspa_77@example.com,8732972729,No,36-45,2023-11,Check Failed
CUST0519,Hasna,47,Female,DI Yogyakarta,2024-04-04,vramadan@example.com,804637235565,No,46-60,2024-04,Not Checked
CUST0520,Mursinin,38,Male,Jawa Barat,2024-04-07,941mursinin@example.com,861790239909,Yes,36-45,2024-04,Not Checked
CUST0521,Gadang,26,Male,Maluku Utara,2023-10-04,pprayoga@example.net,82337500837,No,26-35,2023-10,Not Checked
CUST0523,Satya,43,Male,Kepulauan Riau,2025-09-03,185satya@example.com,864794405,Yes,36-45,2025-09,Not Checked
CUST0524,Fitriani,20,Female,Riau,2024-01-31,55fitriani@example.com,87690778521,Yes,18-25,2024-01,Not Checked
CUST0525,Lukman,54,Male,Maluku,2025-03-26,lukman961@example.com,858150160538,Yes,46-60,2025-03,Not Checked
CUST0526,Sabrina,33,Female,Sulawesi Tenggara,2024-02-26,sabrina_76@example.com,865156246,Yes,26-35,2024-02,Not Checked
CUST0527,Talia,33,Female,Kalimantan Timur,2024-01-28,talia701@example.com,810869442987,No,26-35,2024-01,Not Checked
CUST0528,Eluh,39,Male,Sumatera Barat,2024-05-16,karta98@example.net,863506234,Yes,36-45,2024-05,Not Checked
CUST0529,Unggul,45,Male,Sulawesi Utara,2025-07-07,508unggul@example.com,843088550187,Yes,36-45,2025-07,Not Checked
CUST0530,Bahuwirya,57,Male,Kalimantan Selatan,2025-01-02,opertiwi@example.com,899274423,Yes,46-60,2025-01,Not Checked
CUST0531,Vanesa,18,Female,Sulawesi Selatan,2025-05-27,295vanesa@example.com,8205618831,No,<18,2025-05,Not Checked
CUST0532,Nasrullah,38,Male,Kalimantan Timur,2024-02-29,intanyulianti@example.org,8637059451,Yes,36-45,2024-02,Not Checked
CUST0533,Gilang,58,Male,Sulawesi Utara,2025-01-26,998gilang@example.com,80416865056,No,46-60,2025-01,Not Checked
CUST0534,Arsipatra,52,Male,Nusa Tenggara Barat,2023-09-28,danuwacana@example.net,89158103851,Yes,46-60,2023-09,Not Checked
CUST0535,Padmi,40,Female,Kepulauan Bangka Belitung,2024-05-16,551padmi@example.com,835329272,Yes,36-45,2024-05,Not Checked
CUST0536,Jamal,57,Male,Aceh,2023-11-25,lutfanmaryati@example.net,831353680,Yes,46-60,2023-11,Not Checked
CUST0537,Wardaya,58,Male,Kalimantan Timur,2024-02-15,wardaya_49@example.com,828349372342,No,46-60,2024-02,Not Checked
CUST0538,Humaira,60,Female,Sumatera Utara,2024-10-24,empluk17@example.org,889213175,Yes,46-60,2024-10,Not Checked
CUST0539,Gamanto,64,Male,Nusa Tenggara Timur,2024-07-24,mkusmawati@example.com,8013881015,Yes,60+,2024-07,Not Checked
CUST0540,Usman,54,Male,Sumatera Barat,2024-01-27,adriansyahupik@example.net,8186080087,Yes,46-60,2024-01,Not Checked
CUST0541,Nadine,40,Female,unknown,2025-04-02,910nadine@example.com,89144806208,Yes,36-45,2025-04,Not Checked
CUST0542,Johan,18,Male,Kalimantan Utara,2024-10-05,johan_22@example.com,80747150531,Yes,<18,2024-10,Not Checked
CUST0543,Edi,51,Male,Jawa Barat,2025-03-08,yolandapandu@example.org,893771273,No,46-60,2025-03,Not Checked
CUST0544,Rika,65,Female,Sulawesi Barat,2024-08-29,okto01@example.net,8681896170,Yes,60+,2024-08,Not Checked
CUST0545,Cahyanto,33,Male,unknown,2024-03-14,damanikhari@example.com,8229338944,Yes,26-35,2024-03,Not Checked
CUST0546,Jinawi,53,Male,Nusa Tenggara Barat,2025-07-30,baktiantomaryadi@example.net,802528649861,Yes,46-60,2025-07,Not Checked
CUST0547,Jaka,65,Male,Banten,2024-05-13,khandayani@example.net,81692526382,Yes,60+,2024-05,Not Checked
CUST0548,Respati,52,Male,Sumatera Utara,2024-04-01,respati_80@example.com,86801676795,Yes,46-60,2024-04,Not Checked
CUST0549,Opan,53,Male,Nusa Tenggara Timur,2024-04-03,jefrisimbolon@example.com,822387264763,Yes,46-60,2024-04,Not Checked
CUST0550,Lanjar,45,Male,DI Yogyakarta,2023-12-12,lanjar34@example.com,89453698962,No,36-45,2023-12,Not Checked
CUST0551,Sabrina,46,Female,Sulawesi Utara,2024-09-13,sabrina_19@example.com,821436524,Yes,46-60,2024-09,Not Checked
CUST0552,Rachel,18,Female,Sulawesi Utara,2023-10-29,huwais@example.com,828346782,No,<18,2023-10,Not Checked
CUST0553,Ilsa,37,Female,Nusa Tenggara Barat,2024-05-04,muni83@example.com,806927372902,Yes,36-45,2024-05,Not Checked
CUST0554,Jabal,57,Male,Kalimantan Utara,2024-11-09,lutami@example.org,8876760687,Yes,46-60,2024-11,Not Checked
CUST0555,Dina,46,Female,Sulawesi Utara,2024-09-02,xsaptono@example.com,8766791515,No,46-60,2024-09,Not Checked
CUST0556,Uchita,32,Female,Kepulauan Riau,2024-11-11,uchita_41@example.com,880585988,No,26-35,2024-11,Not Checked
CUST0557,Vivi,60,Female,DKI Jakarta,2024-11-20,vivi_70@example.com,87508446274,Yes,46-60,2024-11,Not Checked
CUST0558,Umi,36,Female,Papua,2025-09-21,umi_87@example.com,86349948799,No,36-45,2025-09,Not Checked
CUST0559,Chandra,32,Male,Riau,2025-06-15,445chandra@example.com,841150898,Yes,26-35,2025-06,Not Checked
CUST0560,Ika,18,Female,Banten,2025-04-21,gilangriyanti@example.net,87945676325,Yes,<18,2025-04,Not Checked
CUST0561,Irwan,28,Male,Sumatera Utara,2024-07-09,nurdiyantipuspa@example.com,82427280509,No,26-35,2024-07,Not Checked
CUST0562,Ellis,61,Female,Jawa Tengah,2025-04-06,ellis827@example.com,8403810339,Yes,60+,2025-04,Not Checked
CUST0563,Nyoman,65,Male,Maluku,2024-06-16,479nyoman@example.com,8938539413,Yes,60+,2024-06,Not Checked
CUST0564,Yulia,44,Female,Aceh,2023-10-13,qfujiati@example.net,879965708691,No,36-45,2023-10,Not Checked
CUST0565,Dalima,47,Female,DKI Jakarta,2025-04-20,lwaskita@example.com,804599441,Yes,46-60,2025-04,Not Checked
CUST0566,Kurnia,39,Male,Bengkulu,2024-10-20,kurnia_82@example.com,822629330832,Yes,36-45,2024-10,Not Checked
CUST0567,Cagak,43,Male,Nusa Tenggara Barat,2023-09-28,gantar77@example.com,881592087,Yes,36-45,2023-09,Not Checked
CUST0568,Lidya,64,Female,Kepulauan Riau,2024-04-03,starihoran@example.com,83914376087,Yes,60+,2024-04,Not Checked
CUST0569,Padmi,40,Female,Kalimantan Barat,2025-05-04,padmi889@example.com,8574252962,Yes,36-45,2025-05,Not Checked
CUST0570,Jaeman,54,Male,Kepulauan Bangka Belitung,2025-01-18,langgengwasita@example.net,8214898882,Yes,46-60,2025-01,Not Checked
CUST0571,Rahmi,18,Female,Papua Barat,2024-07-17,laksmiwaticahyanto@example.com,823484885,Yes,<18,2024-07,Not Checked
CUST0572,Ibun,44,Male,Sulawesi Utara,2024-11-22,puput41@example.com,847310206,No,36-45,2024-11,Not Checked
CUST0573,Putri,21,Female,Kepulauan Bangka Belitung,2024-05-06,hkuswandari@example.org,843082793,No,18-25,2024-05,Not Checked
CUST0574,Estiawan,65,Male,Kalimantan Tengah,2024-05-16,estiawan_78@example.com,856479103,Yes,60+,2024-05,Not Checked
CUST0575,Silvia,46,Female,Kepulauan Bangka Belitung,2024-11-06,fputra@example.net,85058599965,Yes,46-60,2024-11,Not Checked
CUST0576,Paulin,45,Female,Kalimantan Timur,2023-11-11,mulyaniendra@example.net,8258644049,Yes,36-45,2023-11,Not Checked
CUST0577,Mursinin,37,Male,Kalimantan Tengah,2024-05-22,waniwastuti@example.org,81117014417,Yes,36-45,2024-05,Not Checked
CUST0578,Oni,35,Female,Sulawesi Selatan,2025-06-18,oni_60@example.com,863946874510,No,26-35,2025-06,Not Checked
CUST0579,Prayogo,54,Male,Kalimantan Utara,2024-09-18,rahman53@example.com,860657726952,Yes,46-60,2024-09,Not Checked
CUST0580,Lala,40,Female,DKI Jakarta,2024-04-05,jmayasari@example.org,809443000765,No,36-45,2024-04,Not Checked
CUST0581,Agnes,42,Female,Jawa Barat,2024-03-30,309agnes@example.com,8727289764,Yes,36-45,2024-03,Not Checked
CUST0582,Tina,59,Female,Maluku Utara,2024-06-01,oliviamaheswara@example.net,8196787938,Yes,46-60,2024-06,Not Checked
CUST0583,Gilda,53,Female,Aceh,2023-12-05,jumarisafitri@example.org,890959121549,Yes,46-60,2023-12,Not Checked
CUST0584,Tedi,34,Male,Papua,2025-02-01,waluyoulya@example.org,885511722670,Yes,26-35,2025-02,Not Checked
CUST0585,Lutfan,58,Male,Maluku,2024-12-05,ulipertiwi@example.com,86379130538,No,46-60,2024-12,Not Checked
CUST0586,Ihsan,35,Male,Papua,2024-06-10,wirda13@example.net,825591487828,No,26-35,2024-06,Not Checked
CUST0587,Ani,48,Female,Kepulauan Riau,2025-04-21,ksiregar@example.org,82452288245,Yes,46-60,2025-04,Not Checked
CUST0588,Elisa,62,Female,Jawa Timur,2023-10-12,sidiqmaryadi@example.org,856045232203,No,60+,2023-10,Not Checked
CUST0589,Prayoga,44,Male,Lampung,2025-06-15,winarsihgadang@example.org,89712784295,Yes,36-45,2025-06,Not Checked
CUST0590,Kasiran,47,Male,Kalimantan Timur,2024-12-04,hardi57@example.com,8519926904,Yes,46-60,2024-12,Not Checked
CUST0591,Mitra,62,Male,Sulawesi Selatan,2024-11-21,mitra_96@example.com,80074153153,Yes,60+,2024-11,Not Checked
CUST0592,Arta,35,Male,Maluku Utara,2024-11-03,202arta@example.com,858833371,Yes,26-35,2024-11,Not Checked
CUST0593,Faizah,53,Female,Jawa Tengah,2025-01-22,570faizah@example.com,834638969,Yes,46-60,2025-01,Not Checked
CUST0594,Gina,40,Female,Gorontalo,2023-12-25,shanialailasari@example.net,818590978872,No,36-45,2023-12,Not Checked
CUST0595,Siti,45,Female,Sulawesi Selatan,2024-10-16,hadi28@example.net,811047236,Yes,36-45,2024-10,Not Checked
CUST0596,Lega,59,Male,Sulawesi Utara,2025-03-21,877lega@example.com,863039556,Yes,46-60,2025-03,Not Checked
CUST0597,Paulin,56,Female,Nusa Tenggara Barat,2025-04-17,lprasetyo@example.net,8705514829,Yes,46-60,2025-04,Not Checked
CUST0598,Jindra,39,Male,Aceh,2025-06-04,jindra13@example.com,877080305,Yes,36-45,2025-06,Not Checked
CUST0599,Jaeman,60,Male,Kalimantan Tengah,2024-10-30,jaeman_80@example.com,819937348329,Yes,46-60,2024-10,Not Checked
CUST0600,Lukman,22,Male,Sumatera Barat,2024-06-27,lukman_28@example.com,8244948694,No,18-25,2024-06,Not Checked
CUST0601,Asirwanda,21,Male,unknown,2024-03-04,asirwanda_21@example.com,8431403682,Yes,18-25,2024-03,Not Checked
CUST0602,Kani,22,Female,Bali,2025-08-06,kani_93@example.com,843755267,No,18-25,2025-08,Not Checked
CUST0603,Ganjaran,26,Male,DI Yogyakarta,2025-07-09,gharyanti@example.com,892960549777,Yes,26-35,2025-07,Not Checked
CUST0604,Laswi,50,Male,Jawa Tengah,2024-10-23,faizahirawan@example.org,84033451513,Yes,46-60,2024-10,Not Checked
CUST0605,Titin,61,Female,Maluku Utara,2024-08-16,ppurwanti@example.net,871369497965,Yes,60+,2024-08,Not Checked
CUST0606,Zulfa,63,Female,Lampung,2024-09-18,zulfa_40@example.com,8997409873,Yes,60+,2024-09,Not Checked
CUST0607,Bala,65,Male,Sulawesi Tenggara,2024-06-05,prabuwasita@example.net,862223646800,No,60+,2024-06,Not Checked
CUST0608,Nova,33,Female,Kalimantan Selatan,2025-06-13,hasanahdarijan@example.net,879131319,Yes,26-35,2025-06,Not Checked
CUST0860,Winda,38,Female,unknown,2025-08-09,549winda@example.com,873339264,Yes,36-45,2025-08,Not Checked
CUST0609,Karsana,41,Male,Aceh,2024-06-01,672karsana@example.com,84372668323,No,36-45,2024-06,Not Checked
CUST0610,Salsabila,29,Female,Sulawesi Tenggara,2024-03-17,salsabila_71@example.com,822887770616,Yes,26-35,2024-03,Not Checked
CUST0611,Gilda,40,Female,Maluku Utara,2025-05-02,620gilda@example.com,813990681066,Yes,36-45,2025-05,Not Checked
CUST0612,Jane,56,Female,Jawa Barat,2025-01-04,bakiono12@example.com,814511115358,Yes,46-60,2025-01,Not Checked
CUST0613,Tira,41,Female,DI Yogyakarta,2023-10-25,paris03@example.com,8821442514,Yes,36-45,2023-10,Not Checked
CUST0614,Ibun,38,Male,Bengkulu,2024-04-04,hari52@example.com,805834605547,Yes,36-45,2024-04,Not Checked
CUST0615,Aurora,40,Female,Bali,2024-02-20,439aurora@example.com,808862476,Yes,36-45,2024-02,Not Checked
CUST0616,Yessi,27,Female,Aceh,2024-07-27,921yessi@example.com,8121074803,Yes,26-35,2024-07,Not Checked
CUST0617,Vanya,18,Female,Sulawesi Tengah,2025-01-24,yusamah@example.org,83616720096,Yes,<18,2025-01,Not Checked
CUST0618,Irsad,42,Male,Kalimantan Timur,2025-03-07,karimah84@example.com,8612884980,Yes,36-45,2025-03,Not Checked
CUST0619,Tirta,60,Male,Sulawesi Tenggara,2024-09-20,legawawacana@example.net,884902099,Yes,46-60,2024-09,Not Checked
CUST0620,Mustika,61,Male,Lampung,2024-10-08,nainggolanwakiman@example.com,88513080865,No,60+,2024-10,Not Checked
CUST0621,Najam,50,Male,Jawa Tengah,2024-02-20,najam_35@example.com,897219775372,Yes,46-60,2024-02,Not Checked
CUST0622,Limar,46,Male,Kalimantan Utara,2024-10-14,permadidewi@example.net,886603515,No,46-60,2024-10,Not Checked
CUST0623,Yuliana,50,Female,Banten,2024-07-20,dewimegantara@example.net,8627817507,Yes,46-60,2024-07,Not Checked
CUST0624,Saiful,58,Male,Kepulauan Bangka Belitung,2024-04-10,xpradana@example.org,81432596102,Yes,46-60,2024-04,Not Checked
CUST0625,Rahayu,27,Female,DI Yogyakarta,2024-12-11,941rahayu@example.com,8660743548,No,26-35,2024-12,Not Checked
CUST0626,Ida,21,Female,Kalimantan Selatan,2024-08-21,usadamila@example.org,89782150978,Yes,18-25,2024-08,Not Checked
CUST0627,Jelita,22,Female,Riau,2023-11-30,jelita_54@example.com,8407248064,Yes,18-25,2023-11,Not Checked
CUST0628,Hani,48,Female,Gorontalo,2023-12-08,842hani@example.com,852846720,Yes,46-60,2023-12,Not Checked
CUST0629,Baktiadi,37,Male,Aceh,2024-04-14,820baktiadi@example.com,886652148046,Yes,36-45,2024-04,Not Checked
CUST0630,Ophelia,47,Female,Maluku Utara,2024-08-24,himawan20@example.org,81451106781,Yes,46-60,2024-08,Not Checked
CUST0631,Gamanto,52,Male,Kalimantan Utara,2023-12-30,464gamanto@example.com,871028575,Yes,46-60,2023-12,Not Checked
CUST0632,Vanesa,28,Female,Papua,2023-10-03,vanesa474@example.com,8433804243,No,26-35,2023-10,Not Checked
CUST0633,Samsul,57,Male,Aceh,2024-06-10,candrayolanda@example.com,80578570905,Yes,46-60,2024-06,Not Checked
CUST0634,Cemeti,34,Male,unknown,2024-04-04,cemplunkwidodo@example.com,852504513,Yes,26-35,2024-04,Not Checked
CUST0635,Wahyu,20,Male,Sumatera Utara,2025-03-15,budisitumorang@example.net,845369362416,No,18-25,2025-03,Not Checked
CUST0636,Mustika,43,Male,Sulawesi Tenggara,2024-03-28,bala07@example.com,8806412674,Yes,36-45,2024-03,Not Checked
CUST0637,Rina,48,Female,Sumatera Selatan,2024-12-04,94rina@example.com,828801022,Yes,46-60,2024-12,Not Checked
CUST0638,Utama,50,Male,Nusa Tenggara Barat,2025-05-10,hasanahokto@example.org,815295768,Yes,46-60,2025-05,Not Checked
CUST0639,Damar,43,Male,Jambi,2024-02-16,damar_13@example.com,899735272,Yes,36-45,2024-02,Not Checked
CUST0640,Prakosa,53,Male,Jawa Tengah,2023-09-26,prakosa_11@example.com,8974622595,Yes,46-60,2023-09,Not Checked
CUST0641,Jagaraga,60,Male,unknown,2023-10-07,107jagaraga@example.com,8990445119,Yes,46-60,2023-10,Not Checked
CUST0642,Dina,19,Female,Sulawesi Barat,2024-06-08,dina54@example.com,802910809000,Yes,18-25,2024-06,Not Checked
CUST0643,Kemal,18,Male,Jawa Barat,2025-07-23,923kemal@example.com,883034661,Yes,<18,2025-07,Not Checked
CUST0644,Genta,53,Female,Jawa Barat,2024-12-09,genta_14@example.com,88375011629,Yes,46-60,2024-12,Not Checked
